30	6400	5000	1275	15	
147	34131	33939	34338	34531	34421	34297	34512	34651	34368	34885	34973	34905	35005	32012	32029	
148	34135	33980	34339	34553	34430	34282	34522	34655	34378	34888	34979	34896	34976	32009	32009	
149	34137	33939	34340	34528	34418	34295	34517	34653	34386	34853	34998	34880	34924	31941	31952	
150	34121	33912	34319	34539	34429	34262	34501	34634	34358	34838	34974	34899	34969	32008	31994	
151	34060	33847	34251	34469	34347	34190	34447	34568	34285	34771	34877	34861	34934	31946	31956	
152	34061	33783	34254	34409	34342	34124	34352	34507	34226	34687	34821	34775	34841	31859	31859	
153	34089	33882	34252	34505	34366	34189	34427	34592	34290	34732	34923	34828	34884	31938	31930	
154	34061	33871	34254	34485	34342	34167	34397	34574	34237	34723	34912	34805	34857	31887	31878	
155	34028	33851	34219	34450	34335	34129	34362	34525	34241	34679	34871	34715	34802	31816	31841	
156	34020	33826	34176	34433	34296	34113	34345	34519	34234	34674	34817	34776	34860	31883	31910	
157	34004	33819	34183	34431	34297	34111	34338	34517	34207	34629	34823	34728	34787	31826	31808	
158	34015	33828	34179	34403	34294	34108	34338	34518	34189	34631	34803	34739	34781	31801	31823	
159	34014	33848	34176	34448	34292	34099	34337	34504	34208	34633	34804	34754	34780	31790	31820	
160	34002	33851	34161	34437	34279	34095	34313	34500	34206	34637	34816	34766	34820	31871	31850	
161	33992	33872	34162	34427	34284	34086	34301	34508	34201	34622	34832	34707	34761	31823	31805	
162	33996	33855	34148	34446	34292	34093	34313	34506	34205	34623	34840	34730	34781	31831	31805	
163	33994	33848	34139	34428	34276	34068	34299	34492	34185	34584	34821	34738	34815	31821	31827	
164	33979	33853	34127	34403	34275	34060	34287	34475	34170	34583	34804	34763	34823	31846	31846	
165	33972	33845	34110	34401	34280	34054	34270	34469	34150	34582	34753	34717	34795	31838	31837	
166	33959	33834	34090	34388	34246	34021	34242	34475	34150	34542	34755	34705	34743	31744	31769	
167	33943	33826	34079	34379	34227	34025	34244	34445	34139	34530	34753	34718	34785	31810	31822	
168	33824	33243	34129	34167	34032	34362	34204	34239	33971	34635	34650	34443	34493	31534	31507	
169	33812	33268	34018	34166	34025	34291	34132	34221	33958	34616	34587	34481	34563	31573	31561	
170	33812	33338	33993	34161	34052	34238	34124	34229	33965	34559	34558	34408	34457	31493	31490	
171	33809	33395	33979	34165	34070	34188	34115	34223	33975	34562	34558	34433	34479	31492	31510	
172	33806	33425	33960	34162	34044	34152	34088	34219	33994	34548	34534	34427	34492	31527	31541	
173	33794	33453	33960	34142	34046	34129	34085	34226	33972	34510	34559	34456	34510	31536	31535	
174	33795	33493	33951	34138	34052	34115	34084	34218	33990	34515	34534	34490	34539	31571	31565	
175	33793	33521	33946	34140	34040	34095	34086	34213	33986	34489	34549	34446	34520	31532	31536	
176	33799	33544	33953	34130	34047	34087	34075	34216	33969	34504	34582	34491	34540	31569	31561	
177	33794	33566	33968	34121	34035	34049	34076	34213	33989	34479	34580	34491	34561	31595	31596	
178	33798	33593	33929	34118	34034	34041	34059	34213	33973	34511	34553	34507	34516	31550	31562	
179	33780	33602	33927	34118	34030	34025	34050	34188	33965	34460	34538	34452	34491	31537	31518	
180	33779	33612	33940	34093	34012	34005	34068	34186	33974	34453	34535	34452	34503	31548	31530	
181	33776	33617	33897	34102	34000	33977	34057	34197	33975	34460	34506	34486	34524	31563	31585	
182	33766	33629	33916	34093	33999	33984	34044	34187	33949	34466	34517	34449	34479	31510	31518	
183	33757	33655	33923	34079	34002	33982	34060	34177	33947	34445	34489	34387	34454	31492	31480	
184	33763	33648	33909	34084	33989	33972	34052	34188	33946	34451	34504	34446	34464	31514	31513	
185	33766	33643	33910	34117	33987	33949	34045	34187	33950	34448	34489	34420	34466	31510	31512	
186	33757	33669	33908	34091	34012	33960	34061	34196	33964	34435	34529	34376	34450	31464	31458	
187	33764	33679	33910	34107	34010	33945	34059	34186	33968	34460	34510	34404	34457	31456	31453	
188	33768	33692	33909	34093	34011	33954	34048	34189	33962	34469	34494	34414	34463	31487	31483	
189	33774	33700	33914	34100	33991	33952	34055	34208	33969	34465	34526	34431	34497	31543	31536	
190	33769	33722	33940	34109	34000	33951	34069	34203	33985	34452	34513	34446	34495	31526	31539	
